# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 2.02 % 
# Error model Beam = 0.77 % 
# % of p-value<0.05 Diffuse = 4.58 % 
# % of p-value<0.05 Beam = 9.55 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2023-05-13 09:00:00+00:00	0.017	0.008	0.043	0.037
2023-05-13 10:00:00+00:00	0.019	0.005	0.573	0.575
2023-05-13 11:00:00+00:00	0.016	0.008	0.357	0.343
2023-05-13 12:00:00+00:00	0.017	0.009	0.166	0.105
2023-05-13 13:00:00+00:00	0.018	0.009	0.028	0.004
2023-05-13 14:00:00+00:00	0.017	0.004	0.309	0.264
2023-05-13 15:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-13 16:00:00+00:00	0.016	0.013	0.116	0.003
2023-05-13 17:00:00+00:00	0.016	0.028	0.777	0.233
2023-05-13 18:00:00+00:00	0.015	0.119	0.753	0.493
2023-05-13 19:00:00+00:00	0.015	0.017	0.957	0.591
2023-05-13 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-14 06:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-14 07:00:00+00:00	0.019	0.005	0.402	0.178
2023-05-14 08:00:00+00:00	0.019	0.006	0.28	0.336
2023-05-14 09:00:00+00:00	0.018	0.018	0.531	0.585
2023-05-14 10:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-14 11:00:00+00:00	0.023	0.01	0.096	0.035
2023-05-14 12:00:00+00:00	0.021	0.011	0.843	0.785
2023-05-14 13:00:00+00:00	0.027	0.013	0.056	0.113
2023-05-14 14:00:00+00:00	0.02	0.005	0.023	0.031
2023-05-14 15:00:00+00:00	0.019	0.002	0.374	0.0
2023-05-14 16:00:00+00:00	0.018	0.046	0.069	0.004
2023-05-14 17:00:00+00:00	0.007	0.124	NaN	NaN
2023-05-14 18:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-14 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-14 20:00:00+00:00	0.002	0.061	NaN	NaN
2023-05-15 06:00:00+00:00	0.027	0.006	0.192	0.46
2023-05-15 07:00:00+00:00	0.043	0.013	0.675	0.498
2023-05-15 08:00:00+00:00	0.026	0.009	0.455	0.585
2023-05-15 09:00:00+00:00	0.02	0.009	0.904	0.901
2023-05-15 10:00:00+00:00	0.02	0.008	0.556	0.56
2023-05-15 11:00:00+00:00	0.019	0.009	0.051	0.053
2023-05-15 12:00:00+00:00	0.019	0.043	0.745	0.682
2023-05-15 13:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-15 14:00:00+00:00	0.019	0.006	0.37	0.151
2023-05-15 15:00:00+00:00	0.018	0.005	0.423	0.189
2023-05-15 16:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-15 17:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-15 18:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-15 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-15 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-16 06:00:00+00:00	0.043	0.008	0.529	0.771
2023-05-16 07:00:00+00:00	0.065	0.013	0.036	0.075
2023-05-16 08:00:00+00:00	0.031	0.01	0.638	0.801
2023-05-16 09:00:00+00:00	0.022	0.01	0.056	0.089
2023-05-16 10:00:00+00:00	0.022	0.009	0.976	0.979
2023-05-16 11:00:00+00:00	0.025	0.009	0.648	0.655
2023-05-16 12:00:00+00:00	0.021	0.009	0.19	0.188
2023-05-16 13:00:00+00:00	0.022	0.011	0.02	0.026
2023-05-16 14:00:00+00:00	0.018	0.007	0.669	0.685
2023-05-16 15:00:00+00:00	0.018	0.004	0.645	0.34
2023-05-16 16:00:00+00:00	0.019	0.023	0.091	0.008
2023-05-16 17:00:00+00:00	0.019	0.003	0.191	0.0
2023-05-16 18:00:00+00:00	0.021	0.004	0.84	0.175
2023-05-16 19:00:00+00:00	0.016	0.011	0.584	0.085
2023-05-16 20:00:00+00:00	0.016	0.045	0.414	0.027
2023-05-17 06:00:00+00:00	0.026	0.006	0.17	0.798
2023-05-17 07:00:00+00:00	0.024	0.008	0.877	0.799
2023-05-17 08:00:00+00:00	0.019	0.01	0.9	0.811
2023-05-17 09:00:00+00:00	0.021	0.027	0.891	0.508
2023-05-17 10:00:00+00:00	0.02	0.018	0.539	0.259
2023-05-17 11:00:00+00:00	0.021	0.03	0.696	0.281
2023-05-17 12:00:00+00:00	0.019	0.096	0.549	0.108
2023-05-17 13:00:00+00:00	0.02	0.061	0.48	0.146
2023-05-17 14:00:00+00:00	0.02	0.014	0.193	0.022
2023-05-17 15:00:00+00:00	0.02	0.007	0.257	0.002
2023-05-17 16:00:00+00:00	0.0	0.0	NaN	NaN
2023-05-17 17:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-17 18:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-17 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-17 20:00:00+00:00	0.017	0.228	NaN	NaN
2023-05-18 06:00:00+00:00	0.093	0.014	0.445	0.184
2023-05-18 07:00:00+00:00	0.081	0.016	0.763	0.417
2023-05-18 08:00:00+00:00	0.089	0.016	0.68	0.487
2023-05-18 09:00:00+00:00	0.098	0.019	0.451	0.307
2023-05-18 10:00:00+00:00	0.117	0.018	0.722	0.679
2023-05-18 11:00:00+00:00	0.137	0.02	0.803	0.877
2023-05-18 12:00:00+00:00	0.118	0.019	0.259	0.457
2023-05-18 13:00:00+00:00	0.087	0.017	0.29	0.563
2023-05-18 14:00:00+00:00	0.091	0.016	0.212	0.057
2023-05-18 15:00:00+00:00	0.094	0.016	0.301	0.764
2023-05-18 16:00:00+00:00	0.113	0.014	0.362	0.377
2023-05-18 17:00:00+00:00	0.094	0.012	0.163	0.198
2023-05-18 18:00:00+00:00	0.071	0.011	0.016	0.081
2023-05-18 19:00:00+00:00	0.069	0.009	0.342	0.167
2023-05-18 20:00:00+00:00	0.055	0.007	0.07	0.007
2023-05-19 06:00:00+00:00	0.086	0.013	0.482	0.487
2023-05-19 07:00:00+00:00	0.074	0.015	0.829	0.75
2023-05-19 08:00:00+00:00	0.083	0.016	0.433	0.443
2023-05-19 09:00:00+00:00	0.084	0.016	0.796	0.809
2023-05-19 10:00:00+00:00	0.109	0.017	0.063	0.046
2023-05-19 11:00:00+00:00	0.126	0.019	0.982	0.797
2023-05-19 12:00:00+00:00	0.105	0.018	0.618	0.548
2023-05-19 13:00:00+00:00	0.076	0.016	0.74	0.43
2023-05-19 14:00:00+00:00	0.083	0.016	0.101	0.432
2023-05-19 15:00:00+00:00	0.063	0.012	0.581	0.629
2023-05-19 16:00:00+00:00	0.017	0.01	0.31	0.016
2023-05-19 17:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-19 18:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-19 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-19 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-20 06:00:00+00:00	0.018	0.037	0.608	0.101
2023-05-20 07:00:00+00:00	0.018	0.003	0.441	0.573
2023-05-20 08:00:00+00:00	0.019	0.01	0.085	0.066
2023-05-20 09:00:00+00:00	0.018	0.026	0.233	0.056
2023-05-20 10:00:00+00:00	0.021	0.013	0.082	0.083
2023-05-20 11:00:00+00:00	0.023	0.01	0.415	0.441
2023-05-20 12:00:00+00:00	0.023	0.009	0.439	0.503
2023-05-20 13:00:00+00:00	0.021	0.012	0.091	0.071
2023-05-20 14:00:00+00:00	0.019	0.015	0.851	0.772
2023-05-20 15:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-20 16:00:00+00:00	0.018	0.049	0.779	0.424
2023-05-20 17:00:00+00:00	0.016	0.159	NaN	NaN
2023-05-20 18:00:00+00:00	0.018	0.007	0.928	0.05
2023-05-20 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-20 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-21 06:00:00+00:00	0.014	0.012	0.288	0.78
2023-05-21 07:00:00+00:00	0.016	0.005	0.893	0.908
2023-05-21 08:00:00+00:00	0.014	0.01	0.687	0.503
2023-05-21 09:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-21 10:00:00+00:00	0.025	0.009	0.461	0.543
2023-05-21 11:00:00+00:00	0.017	0.008	0.646	0.642
2023-05-21 12:00:00+00:00	0.023	0.009	0.048	0.048
2023-05-21 13:00:00+00:00	0.026	0.012	0.452	0.706
2023-05-21 14:00:00+00:00	0.025	0.01	0.948	0.806
2023-05-21 15:00:00+00:00	0.031	0.01	0.998	0.989
2023-05-21 16:00:00+00:00	0.028	0.008	0.151	0.11
2023-05-21 17:00:00+00:00	0.014	0.004	0.477	0.036
2023-05-21 18:00:00+00:00	0.015	0.002	0.414	0.025
2023-05-21 19:00:00+00:00	0.013	0.016	0.375	0.283
2023-05-21 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-22 06:00:00+00:00	0.011	0.007	0.536	0.261
2023-05-22 07:00:00+00:00	0.013	0.004	0.225	0.278
2023-05-22 08:00:00+00:00	0.019	0.007	0.057	0.098
2023-05-22 09:00:00+00:00	0.015	0.007	0.856	0.852
2023-05-22 10:00:00+00:00	0.041	0.01	0.96	0.971
2023-05-22 11:00:00+00:00	0.037	0.009	0.459	0.374
2023-05-22 12:00:00+00:00	0.014	0.007	0.588	0.523
2023-05-22 13:00:00+00:00	0.016	0.007	0.107	0.17
2023-05-22 14:00:00+00:00	0.013	0.005	0.751	0.684
2023-05-22 15:00:00+00:00	0.012	0.003	0.765	0.764
2023-05-22 16:00:00+00:00	0.012	0.001	0.329	0.017
2023-05-22 17:00:00+00:00	0.012	0.0	0.634	0.0
2023-05-22 18:00:00+00:00	0.009	0.019	0.978	0.859
2023-05-22 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-22 20:00:00+00:00	0.009	0.061	0.945	0.725
2023-05-23 06:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-23 07:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-23 08:00:00+00:00	0.004	0.002	0.41	0.419
2023-05-23 09:00:00+00:00	0.005	0.002	0.744	0.771
2023-05-23 10:00:00+00:00	0.005	0.002	0.518	0.511
2023-05-23 11:00:00+00:00	0.004	0.002	0.027	0.021
2023-05-23 12:00:00+00:00	0.004	0.003	0.656	0.697
2023-05-23 13:00:00+00:00	0.004	0.005	0.099	0.104
2023-05-23 14:00:00+00:00	0.005	0.002	0.736	0.771
2023-05-23 15:00:00+00:00	0.008	0.003	0.268	0.209
2023-05-23 16:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-23 17:00:00+00:00	0.011	0.002	0.904	0.912
2023-05-23 18:00:00+00:00	0.004	0.01	0.441	0.351
2023-05-23 19:00:00+00:00	0.004	0.002	0.295	0.509
2023-05-23 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-24 06:00:00+00:00	0.003	0.0	0.203	0.212
2023-05-24 07:00:00+00:00	0.003	0.001	0.957	0.953
2023-05-24 08:00:00+00:00	0.005	0.002	0.153	0.158
2023-05-24 09:00:00+00:00	0.005	0.002	0.835	0.811
2023-05-24 10:00:00+00:00	0.004	0.001	0.922	0.925
2023-05-24 11:00:00+00:00	0.003	0.001	0.549	0.551
2023-05-24 12:00:00+00:00	0.003	0.001	0.185	0.18
2023-05-24 13:00:00+00:00	0.003	0.001	0.953	0.953
2023-05-24 14:00:00+00:00	0.002	0.001	0.946	0.944
2023-05-24 15:00:00+00:00	0.002	0.001	0.125	0.141
2023-05-24 16:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-24 17:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-24 18:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-24 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-24 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-25 06:00:00+00:00	0.003	0.0	0.582	0.49
2023-05-25 07:00:00+00:00	0.004	0.001	0.284	0.27
2023-05-25 08:00:00+00:00	0.002	0.001	0.986	0.987
2023-05-25 09:00:00+00:00	0.003	0.001	0.295	0.285
2023-05-25 10:00:00+00:00	0.002	0.001	0.177	0.173
2023-05-25 11:00:00+00:00	0.003	0.001	0.313	0.321
2023-05-25 12:00:00+00:00	0.002	0.001	0.489	0.483
2023-05-25 13:00:00+00:00	0.003	0.001	0.719	0.732
2023-05-25 14:00:00+00:00	0.002	0.001	0.053	0.047
2023-05-25 15:00:00+00:00	0.002	0.0	0.53	0.547
2023-05-25 16:00:00+00:00	0.002	0.0	0.234	0.157
2023-05-25 17:00:00+00:00	0.002	0.007	0.645	0.569
2023-05-25 18:00:00+00:00	0.002	0.004	0.357	0.301
2023-05-25 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-25 20:00:00+00:00	0.002	0.01	0.324	0.329
2023-05-26 06:00:00+00:00	0.003	0.0	0.814	0.832
2023-05-26 07:00:00+00:00	0.003	0.001	0.081	0.083
2023-05-26 08:00:00+00:00	0.004	0.001	0.624	0.625
2023-05-26 09:00:00+00:00	0.005	0.002	0.736	0.741
2023-05-26 10:00:00+00:00	0.007	0.002	0.092	0.09
2023-05-26 11:00:00+00:00	0.006	0.002	0.936	0.934
2023-05-26 12:00:00+00:00	0.004	0.001	0.425	0.421
2023-05-26 13:00:00+00:00	0.003	0.001	0.546	0.546
2023-05-26 14:00:00+00:00	0.004	0.001	0.507	0.51
2023-05-26 15:00:00+00:00	0.004	0.001	0.335	0.369
2023-05-26 16:00:00+00:00	0.004	0.001	0.577	0.605
2023-05-26 17:00:00+00:00	0.003	0.0	0.252	0.0
2023-05-26 18:00:00+00:00	0.006	0.002	0.98	0.976
2023-05-26 19:00:00+00:00	0.003	0.0	0.478	0.21
2023-05-26 20:00:00+00:00	0.01	0.001	0.198	0.157
2023-05-27 06:00:00+00:00	0.013	0.002	0.754	0.723
2023-05-27 07:00:00+00:00	0.013	0.003	0.004	0.004
2023-05-27 08:00:00+00:00	0.012	0.003	0.384	0.355
2023-05-27 09:00:00+00:00	0.012	0.003	0.916	0.921
2023-05-27 10:00:00+00:00	0.015	0.003	0.293	0.312
2023-05-27 11:00:00+00:00	0.023	0.003	0.765	0.706
2023-05-27 12:00:00+00:00	0.026	0.003	0.528	0.527
2023-05-27 13:00:00+00:00	0.015	0.003	0.103	0.139
2023-05-27 14:00:00+00:00	0.014	0.003	0.372	0.398
2023-05-27 15:00:00+00:00	0.013	0.002	0.967	0.964
2023-05-27 16:00:00+00:00	0.017	0.002	0.136	0.175
2023-05-27 17:00:00+00:00	0.02	0.002	0.153	0.174
2023-05-27 18:00:00+00:00	0.011	0.002	0.149	0.185
2023-05-27 19:00:00+00:00	0.011	0.001	0.715	0.788
2023-05-27 20:00:00+00:00	0.011	0.001	0.938	0.908
2023-05-28 06:00:00+00:00	0.013	0.002	0.087	0.124
2023-05-28 07:00:00+00:00	0.011	0.002	0.172	0.157
2023-05-28 08:00:00+00:00	0.008	0.002	0.365	0.42
2023-05-28 09:00:00+00:00	0.008	0.002	0.486	0.525
2023-05-28 10:00:00+00:00	0.011	0.002	0.502	0.564
2023-05-28 11:00:00+00:00	0.021	0.003	0.169	0.174
2023-05-28 12:00:00+00:00	0.024	0.003	0.045	0.038
2023-05-28 13:00:00+00:00	0.016	0.003	0.856	0.879
2023-05-28 14:00:00+00:00	0.01	0.002	0.645	0.659
2023-05-28 15:00:00+00:00	0.005	0.001	0.94	0.932
2023-05-28 16:00:00+00:00	0.004	0.001	0.107	0.145
2023-05-28 17:00:00+00:00	0.004	0.001	0.785	0.692
2023-05-28 18:00:00+00:00	0.009	0.001	0.103	0.131
2023-05-28 19:00:00+00:00	0.006	0.001	0.843	0.82
2023-05-28 20:00:00+00:00	0.003	0.01	0.238	0.152
2023-05-29 06:00:00+00:00	0.003	0.001	0.594	0.701
2023-05-29 07:00:00+00:00	0.003	0.001	0.282	0.262
2023-05-29 08:00:00+00:00	0.003	0.002	0.795	0.768
2023-05-29 09:00:00+00:00	0.003	0.002	0.949	0.955
2023-05-29 10:00:00+00:00	0.003	0.014	0.92	0.923
2023-05-29 11:00:00+00:00	0.003	0.005	0.265	0.286
2023-05-29 12:00:00+00:00	0.004	0.002	0.915	0.921
2023-05-29 13:00:00+00:00	0.003	0.002	0.674	0.647
2023-05-29 14:00:00+00:00	0.003	0.006	0.975	0.969
2023-05-29 15:00:00+00:00	0.003	0.001	0.71	0.711
2023-05-29 16:00:00+00:00	0.004	0.001	0.818	0.809
2023-05-29 17:00:00+00:00	0.003	0.0	0.368	0.556
2023-05-29 18:00:00+00:00	0.003	0.0	0.603	0.0
2023-05-29 19:00:00+00:00	0.003	0.008	0.757	0.807
2023-05-29 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-30 06:00:00+00:00	0.003	0.001	0.577	0.518
2023-05-30 07:00:00+00:00	0.003	0.001	0.861	0.861
2023-05-30 08:00:00+00:00	0.003	0.001	0.341	0.334
2023-05-30 09:00:00+00:00	0.004	0.002	0.127	0.127
2023-05-30 10:00:00+00:00	0.003	0.002	0.93	0.924
2023-05-30 11:00:00+00:00	0.003	0.004	0.753	0.805
2023-05-30 12:00:00+00:00	0.003	0.002	0.813	0.812
2023-05-30 13:00:00+00:00	0.003	0.002	0.914	0.9
2023-05-30 14:00:00+00:00	0.003	0.002	0.894	0.872
2023-05-30 15:00:00+00:00	0.003	0.0	0.494	0.485
2023-05-30 16:00:00+00:00	0.003	0.001	0.342	0.232
2023-05-30 17:00:00+00:00	0.003	0.003	0.757	0.707
2023-05-30 18:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-30 19:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-30 20:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-31 06:00:00+00:00	0.003	0.01	0.042	0.027
2023-05-31 07:00:00+00:00	0.003	0.002	0.411	0.444
2023-05-31 08:00:00+00:00	0.003	0.013	0.144	0.114
2023-05-31 09:00:00+00:00	0.003	0.002	0.54	0.543
2023-05-31 10:00:00+00:00	0.003	0.002	0.44	0.433
2023-05-31 11:00:00+00:00	0.003	0.002	0.006	0.005
2023-05-31 12:00:00+00:00	0.003	0.002	0.241	0.225
2023-05-31 13:00:00+00:00	0.003	0.002	0.222	0.233
2023-05-31 14:00:00+00:00	0.003	0.002	0.741	0.677
2023-05-31 15:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-31 16:00:00+00:00	NaN	NaN	NaN	NaN
2023-05-31 17:00:00+00:00	0.003	0.008	0.034	0.049
2023-05-31 18:00:00+00:00	0.003	0.001	0.193	0.147
2023-05-31 19:00:00+00:00	0.003	0.0	0.519	0.545
2023-05-31 20:00:00+00:00	0.003	0.002	0.246	0.216
2023-06-01 06:00:00+00:00	0.011	0.003	0.612	0.541
2023-06-01 07:00:00+00:00	0.016	0.003	0.287	0.247
2023-06-01 08:00:00+00:00	0.015	0.003	0.404	0.465
2023-06-01 09:00:00+00:00	0.014	0.003	0.872	0.895
2023-06-01 10:00:00+00:00	0.017	0.003	0.726	0.739
2023-06-01 11:00:00+00:00	0.024	0.003	0.345	0.34
2023-06-01 12:00:00+00:00	0.03	0.004	0.246	0.286
2023-06-01 13:00:00+00:00	0.019	0.003	0.383	0.328
2023-06-01 14:00:00+00:00	0.015	0.003	0.915	0.917
2023-06-01 15:00:00+00:00	0.016	0.003	0.11	0.087
2023-06-01 16:00:00+00:00	0.02	0.002	0.025	0.027
2023-06-01 17:00:00+00:00	0.02	0.002	0.134	0.103
2023-06-01 18:00:00+00:00	0.008	0.002	0.977	0.97
2023-06-01 19:00:00+00:00	0.009	0.002	0.627	0.65
2023-06-01 20:00:00+00:00	0.007	0.001	0.71	0.652
2023-06-02 06:00:00+00:00	0.018	0.003	0.877	0.836
2023-06-02 07:00:00+00:00	0.017	0.003	0.532	0.436
2023-06-02 08:00:00+00:00	0.014	0.003	0.738	0.729
2023-06-02 09:00:00+00:00	0.014	0.003	0.472	0.425
2023-06-02 10:00:00+00:00	0.018	0.003	0.583	0.625
2023-06-02 11:00:00+00:00	0.029	0.004	0.113	0.077
2023-06-02 12:00:00+00:00	0.038	0.004	0.796	0.764
2023-06-02 13:00:00+00:00	0.017	0.004	0.092	0.099
2023-06-02 14:00:00+00:00	0.015	0.003	0.371	0.368
2023-06-02 15:00:00+00:00	0.009	0.002	0.569	0.588
2023-06-02 16:00:00+00:00	0.02	0.002	0.463	0.388
2023-06-02 17:00:00+00:00	0.021	0.002	0.973	0.978
2023-06-02 18:00:00+00:00	0.013	0.002	0.821	0.833
2023-06-02 19:00:00+00:00	0.013	0.002	0.657	0.622
2023-06-02 20:00:00+00:00	0.012	0.001	0.363	0.456
2023-06-03 06:00:00+00:00	0.019	0.003	0.371	0.284
2023-06-03 07:00:00+00:00	0.018	0.003	0.253	0.187
2023-06-03 08:00:00+00:00	0.016	0.003	0.513	0.562
2023-06-03 09:00:00+00:00	0.015	0.003	0.407	0.376
2023-06-03 10:00:00+00:00	0.014	0.003	0.995	0.993
2023-06-03 11:00:00+00:00	0.027	0.004	0.0	0.0
2023-06-03 12:00:00+00:00	0.039	0.004	0.702	0.753
2023-06-03 13:00:00+00:00	0.022	0.003	0.966	0.952
2023-06-03 14:00:00+00:00	0.017	0.003	0.117	0.106
2023-06-03 15:00:00+00:00	0.018	0.003	0.104	0.137
2023-06-03 16:00:00+00:00	0.023	0.003	0.519	0.615
2023-06-03 17:00:00+00:00	0.026	0.002	0.484	0.411
2023-06-03 18:00:00+00:00	0.014	0.002	0.361	0.307
2023-06-03 19:00:00+00:00	0.014	0.002	0.009	0.014
2023-06-03 20:00:00+00:00	0.014	0.002	0.333	0.278
2023-06-04 06:00:00+00:00	0.01	0.003	0.275	0.255
2023-06-04 07:00:00+00:00	0.009	0.002	0.895	0.887
2023-06-04 08:00:00+00:00	0.005	0.002	0.699	0.704
2023-06-04 09:00:00+00:00	0.013	0.003	0.651	0.728
2023-06-04 10:00:00+00:00	0.013	0.003	0.725	0.706
2023-06-04 11:00:00+00:00	0.013	0.003	0.668	0.706
2023-06-04 12:00:00+00:00	0.005	0.002	0.76	0.756
2023-06-04 13:00:00+00:00	0.006	0.002	0.083	0.087
2023-06-04 14:00:00+00:00	0.006	0.002	0.84	0.831
2023-06-04 15:00:00+00:00	0.005	0.001	0.469	0.488
2023-06-04 16:00:00+00:00	0.004	0.0	0.564	0.724
2023-06-04 17:00:00+00:00	0.004	0.002	0.844	0.938
2023-06-04 18:00:00+00:00	0.004	0.002	0.806	0.873
2023-06-04 19:00:00+00:00	0.004	0.001	0.553	0.746
2023-06-04 20:00:00+00:00	0.004	0.002	0.856	0.863
2023-06-05 06:00:00+00:00	0.005	0.001	0.902	0.893
2023-06-05 07:00:00+00:00	0.01	0.002	0.565	0.514
2023-06-05 08:00:00+00:00	0.01	0.002	0.079	0.079
2023-06-05 09:00:00+00:00	0.011	0.003	0.126	0.113
2023-06-05 10:00:00+00:00	0.009	0.003	0.307	0.297
2023-06-05 11:00:00+00:00	0.014	0.003	0.696	0.658
2023-06-05 12:00:00+00:00	0.016	0.003	0.286	0.329
2023-06-05 13:00:00+00:00	0.014	0.003	0.91	0.902
2023-06-05 14:00:00+00:00	0.013	0.003	0.5	0.497
2023-06-05 15:00:00+00:00	0.016	0.003	0.857	0.845
2023-06-05 16:00:00+00:00	0.022	0.003	0.168	0.205
2023-06-05 17:00:00+00:00	0.022	0.002	0.337	0.277
2023-06-05 18:00:00+00:00	0.014	0.002	0.212	0.163
2023-06-05 19:00:00+00:00	0.013	0.002	0.555	0.508
2023-06-05 20:00:00+00:00	0.009	0.001	0.477	0.518
2023-06-06 06:00:00+00:00	0.02	0.003	0.537	0.57
2023-06-06 07:00:00+00:00	0.02	0.003	0.029	0.031
2023-06-06 08:00:00+00:00	0.016	0.003	0.927	0.932
2023-06-06 09:00:00+00:00	0.012	0.003	0.54	0.497
2023-06-06 10:00:00+00:00	0.018	0.004	0.79	0.744
2023-06-06 11:00:00+00:00	0.01	0.002	0.768	0.757
2023-06-06 12:00:00+00:00	0.028	0.004	0.618	0.635
2023-06-06 13:00:00+00:00	0.02	0.004	0.791	0.765
2023-06-06 14:00:00+00:00	0.012	0.002	0.379	0.347
2023-06-06 15:00:00+00:00	0.018	0.003	0.48	0.57
2023-06-06 16:00:00+00:00	0.024	0.003	0.651	0.568
2023-06-06 17:00:00+00:00	0.026	0.002	0.094	0.086
2023-06-06 18:00:00+00:00	0.015	0.002	0.013	0.007
2023-06-06 19:00:00+00:00	0.012	0.001	0.631	0.546
2023-06-06 20:00:00+00:00	0.009	0.001	0.855	0.86
2023-06-07 06:00:00+00:00	0.009	0.002	0.257	0.325
2023-06-07 07:00:00+00:00	0.008	0.003	0.043	0.06
2023-06-07 08:00:00+00:00	0.006	0.002	0.913	0.908
2023-06-07 09:00:00+00:00	0.007	0.003	0.672	0.663
2023-06-07 10:00:00+00:00	0.007	0.003	0.005	0.006
2023-06-07 11:00:00+00:00	0.01	0.003	0.333	0.365
2023-06-07 12:00:00+00:00	0.009	0.003	0.309	0.34
2023-06-07 13:00:00+00:00	0.011	0.003	0.95	0.945
2023-06-07 14:00:00+00:00	0.008	0.002	0.067	0.061
2023-06-07 15:00:00+00:00	0.009	0.002	0.236	0.197
2023-06-07 16:00:00+00:00	0.01	0.002	0.293	0.238
2023-06-07 17:00:00+00:00	0.006	0.001	0.552	0.639
2023-06-07 18:00:00+00:00	0.004	0.001	0.377	0.519
2023-06-07 19:00:00+00:00	0.004	0.001	0.974	0.95
2023-06-07 20:00:00+00:00	0.004	0.002	0.621	0.767
2023-06-08 06:00:00+00:00	0.017	0.003	0.841	0.791
2023-06-08 07:00:00+00:00	0.016	0.003	0.306	0.328
2023-06-08 08:00:00+00:00	0.015	0.003	0.43	0.531
2023-06-08 09:00:00+00:00	0.014	0.004	0.352	0.303
2023-06-08 10:00:00+00:00	0.017	0.004	0.893	0.889
2023-06-08 11:00:00+00:00	0.023	0.004	0.928	0.903
2023-06-08 12:00:00+00:00	0.034	0.004	0.126	0.096
2023-06-08 13:00:00+00:00	0.021	0.004	0.432	0.462
2023-06-08 14:00:00+00:00	0.015	0.003	0.483	0.512
2023-06-08 15:00:00+00:00	0.015	0.003	0.412	0.411
2023-06-08 16:00:00+00:00	0.015	0.002	0.482	0.441
2023-06-08 17:00:00+00:00	0.005	0.0	0.52	0.617
2023-06-08 18:00:00+00:00	0.005	0.0	0.937	0.745
2023-06-08 19:00:00+00:00	0.004	0.005	0.749	0.847
2023-06-08 20:00:00+00:00	0.004	0.008	0.511	0.405
2023-06-09 06:00:00+00:00	0.005	0.001	0.796	0.74
2023-06-09 07:00:00+00:00	0.005	0.002	0.613	0.6
2023-06-09 08:00:00+00:00	0.006	0.002	0.606	0.612
2023-06-09 09:00:00+00:00	0.009	0.004	0.783	0.78
2023-06-09 10:00:00+00:00	0.011	0.004	0.47	0.419
2023-06-09 11:00:00+00:00	0.011	0.003	0.392	0.432
2023-06-09 12:00:00+00:00	0.014	0.003	0.093	0.104
2023-06-09 13:00:00+00:00	0.005	0.002	0.834	0.845
2023-06-09 14:00:00+00:00	0.005	0.002	0.244	0.237
2023-06-09 15:00:00+00:00	0.012	0.003	0.452	0.395
2023-06-09 16:00:00+00:00	0.014	0.003	0.456	0.475
2023-06-09 17:00:00+00:00	0.02	0.003	0.456	0.546
